gene_id,med_1,med_3,med_5,med_9,med_15
TcCLB.506763.280,TcChr41-S_PTU81,TcChr41-S_PTU57,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.270,TcChr41-S_PTU81,TcChr41-S_PTU57,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.260,TcChr41-S_PTU81,TcChr41-S_PTU57,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.234,TcChr41-S_PTU82,TcChr41-S_PTU57,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.210,TcChr41-S_PTU83,TcChr41-S_PTU58,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.190,TcChr41-S_PTU84,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.160,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.150,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.140,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.130,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.121,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.110,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.90,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.80,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.50,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.40,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.35,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.30,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506763.4,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.503503.40,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.503503.30,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.503503.15,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506761.54,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506761.47,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506761.40,TcChr41-S_PTU85,TcChr41-S_PTU59,TcChr41-S_PTU48,TcChr41-S_PTU48,TcChr41-S_PTU34
TcCLB.506761.19,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.506761.11,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.503501.70,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.503501.60,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.503501.50,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.503501.30,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.503501.14,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.503501.7,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.119,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.110,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.100,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.90,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.80,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.70,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.60,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.50,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.40,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.30,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.20,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510373.10,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510371.141,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510371.130,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510371.120,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510371.110,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510371.100,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510371.90,TcChr41-S_PTU86,TcChr41-S_PTU60,TcChr41-S_PTU49,TcChr41-S_PTU49,TcChr41-S_PTU35
TcCLB.510371.80,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.510371.70,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.510371.61,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.510371.50,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.510371.40,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.510371.35,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.510371.30,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.510371.10,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.510371.5,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.508229.60,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.508229.50,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.508229.40,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.508229.30,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.508229.20,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.508229.10,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.434,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.420,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.410,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.401,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.390,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.380,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.365,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.350,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.340,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.330,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.290,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.280,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.270,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.260,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.240,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.230,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.220,TcChr41-S_PTU87,TcChr41-S_PTU61,TcChr41-S_PTU50,TcChr41-S_PTU50,TcChr41-S_PTU36
TcCLB.504239.210,TcChr41-S_PTU88,TcChr41-S_PTU62,TcChr41-S_PTU51,TcChr41-S_PTU51,TcChr41-S_PTU36
TcCLB.504239.195,TcChr41-S_PTU88,TcChr41-S_PTU62,TcChr41-S_PTU51,TcChr41-S_PTU51,TcChr41-S_PTU36
TcCLB.504239.180,TcChr41-S_PTU88,TcChr41-S_PTU62,TcChr41-S_PTU51,TcChr41-S_PTU51,TcChr41-S_PTU36
TcCLB.504239.171,TcChr41-S_PTU88,TcChr41-S_PTU62,TcChr41-S_PTU51,TcChr41-S_PTU51,TcChr41-S_PTU36
TcCLB.504239.161,TcChr41-S_PTU88,TcChr41-S_PTU62,TcChr41-S_PTU51,TcChr41-S_PTU51,TcChr41-S_PTU36
TcCLB.504239.150,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.140,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.120,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.115,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.110,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.100,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.90,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.80,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.40,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.30,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.20,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.504239.10,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.510369.10,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.508227.51,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.508227.40,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.508227.30,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.508227.20,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.508227.10,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.503977.15,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.503977.30,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.503977.40,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.503977.50,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.503977.70,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.503977.79,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.454787.20,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.454787.10,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.230,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.220,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.210,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.190,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.170,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.160,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.150,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.140,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.130,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.90,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.80,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.70,TcChr41-S_PTU89,TcChr41-S_PTU63,TcChr41-S_PTU52,TcChr41-S_PTU52,TcChr41-S_PTU36
TcCLB.506759.50,TcChr41-S_PTU90,TcChr41-S_PTU64,TcChr41-S_PTU53,TcChr41-S_PTU53,TcChr41-S_PTU36
TcCLB.506759.40,TcChr41-S_PTU90,TcChr41-S_PTU64,TcChr41-S_PTU53,TcChr41-S_PTU53,TcChr41-S_PTU36
TcCLB.506759.31,TcChr41-S_PTU90,TcChr41-S_PTU64,TcChr41-S_PTU53,TcChr41-S_PTU53,TcChr41-S_PTU36
TcCLB.506759.20,TcChr41-S_PTU90,TcChr41-S_PTU64,TcChr41-S_PTU53,TcChr41-S_PTU53,TcChr41-S_PTU36
TcCLB.506759.10,TcChr41-S_PTU90,TcChr41-S_PTU64,TcChr41-S_PTU53,TcChr41-S_PTU53,TcChr41-S_PTU36
TcCLB.506757.150,TcChr41-S_PTU90,TcChr41-S_PTU64,TcChr41-S_PTU53,TcChr41-S_PTU53,TcChr41-S_PTU36
TcCLB.506757.129,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506757.120,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506757.100,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506757.90,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506757.70,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506757.60,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506757.50,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506757.30,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506757.20,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506757.10,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.503819.10,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.503819.20,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.503819.30,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.279,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.270,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.260,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.250,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.240,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.230,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.220,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.210,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.200,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.190,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.180,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.170,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.160,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.150,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.140,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.130,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.120,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.110,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.100,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.90,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.80,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.74,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.70,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.60,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.50,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.40,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.30,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.20,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.10,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506755.5,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.439307.9,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.439307.19,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506753.249,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506753.240,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506753.230,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506753.220,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506753.210,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
TcCLB.506753.200,TcChr41-S_PTU91,TcChr41-S_PTU65,TcChr41-S_PTU54,TcChr41-S_PTU54,TcChr41-S_PTU36
